 -.43338840E+00 -.11772170E+03  .99977480E+03  .91582120E+04  .25015180E+07  .48411530E-02
  .50000000E+01  .00000000E+00  .20000000E+01  .14000000E+02  .18000000E+02  .11926210E+05
  .99977480E+03  .27313190E+03 -.11772170E+03  .19942600E+07  .55583170E-02  .42174810E+04
  .99933200E+03  .26953520E+03 -.15312120E+05  .19466620E+07  .10327730E-01  .42320750E+04
  .99860970E+03  .26599950E+03 -.30306800E+05  .18990530E+07  .15547660E-01  .42506910E+04
  .99758110E+03  .26252730E+03 -.45105250E+05  .18526140E+07  .21279720E-01  .42742070E+04
  .99621570E+03  .25912130E+03 -.59711100E+05  .18087380E+07  .27582400E-01  .43036560E+04
  .10002250E-02  .27313190E+03 -.11772170E+03  .78592660E-02 -.22553700E-01  .42174810E+04
  .20656240E+03  .27313190E+03  .25015180E+07  .30803130E+00 -.22553700E-01  .18542200E+04
  .48411530E-02  .27313190E+03  .25015180E+07  .16784720E+06 -.26155940E-05  .18542200E+04
  .46969820E-02  .28150120E+03  .25170470E+07  .17291290E+06 -.25337860E-05  .18566890E+04
  .45573230E-02  .29011470E+03  .25330510E+07  .17811800E+06 -.24544590E-05  .18593500E+04
  .44220380E-02  .29897850E+03  .25495440E+07  .18346510E+06 -.23775310E-05  .18622100E+04
  .42909960E-02  .30809830E+03  .25665410E+07  .18895690E+06 -.23029250E-05  .18652800E+04
  .41640680E-02  .31748010E+03  .25840560E+07  .19459600E+06 -.22305680E-05  .18685680E+04
  .40411320E-02  .32712970E+03  .26021040E+07  .20038500E+06 -.21603870E-05  .18720850E+04
  .39220660E-02  .33705300E+03  .26207000E+07  .20632630E+06 -.20923160E-05  .18758380E+04
  .38067540E-02  .34725600E+03  .26398590E+07  .21242240E+06 -.20262880E-05  .18798380E+04
  .36950840E-02  .35774440E+03  .26595980E+07  .21867550E+06 -.19622430E-05  .18840940E+04
  .35869470E-02  .36852400E+03  .26799320E+07  .22508790E+06 -.19001200E-05  .18886160E+04
  .34822360E-02  .37960070E+03  .27008780E+07  .23166180E+06 -.18398620E-05  .18934130E+04
  .33808490E-02  .39098020E+03  .27224530E+07  .23839910E+06 -.17814140E-05  .18984950E+04
  .32826850E-02  .40266810E+03  .27446740E+07  .24530180E+06 -.17247240E-05  .19038710E+04
  .32826850E-02  .40266810E+03  .27446740E+07  .24530180E+06 -.17247240E-05  .19038710E+04
  .30827420E-02  .42877800E+03  .27945460E+07  .26065850E+06 -.16089330E-05  .19164280E+04
  .28962460E-02  .45638260E+03  .28476400E+07  .27679900E+06 -.15005160E-05  .19304700E+04
  .27223400E-02  .48553280E+03  .29041390E+07  .29373700E+06 -.13990430E-05  .19460840E+04
  .25602140E-02  .51627610E+03  .29642320E+07  .31148390E+06 -.13041180E-05  .19633470E+04
  .24091050E-02  .54865660E+03  .30281110E+07  .33004860E+06 -.12153720E-05  .19823250E+04
  .22682910E-02  .58271470E+03  .30959760E+07  .34943820E+06 -.11324650E-05  .20030700E+04
  .21370920E-02  .61848660E+03  .31680310E+07  .36965830E+06 -.10550780E-05  .20256130E+04
  .20148640E-02  .65600470E+03  .32444830E+07  .39071320E+06 -.98291170E-06  .20499600E+04
  .19009960E-02  .69529750E+03  .33255430E+07  .41260740E+06 -.91568670E-06  .20760880E+04
  .17949120E-02  .73639040E+03  .34114260E+07  .43534590E+06 -.85313750E-06  .21039410E+04
  .16960660E-02  .77930600E+03  .35023500E+07  .45893550E+06 -.79501250E-06  .21334210E+04
  .16039420E-02  .82406570E+03  .35985340E+07  .48338590E+06 -.74107190E-06  .21643860E+04
  .15180510E-02  .87069060E+03  .37002000E+07  .50871120E+06 -.69108640E-06  .21966420E+04
  .14379310E-02  .91920340E+03  .38075750E+07  .53493090E+06 -.64483630E-06  .22299400E+04
  .13631490E-02  .96963060E+03  .39208860E+07  .56207260E+06 -.60211120E-06  .22639680E+04
  .12932920E-02  .10220050E+04  .40403640E+07  .59017250E+06 -.56270980E-06  .22983440E+04
  .12279730E-02  .10763670E+04  .41662460E+07  .61927930E+06 -.52644010E-06  .23326110E+04
  .31661160E+02  .86818810E+04  .99991190E+03  .91028250E+04  .25053550E+07  .55844290E-02
  .50000000E+01  .00000000E+00  .20000000E+01  .14000000E+02  .18000000E+02  .11870830E+05
  .99991190E+03  .27522010E+03  .86818810E+04  .20211430E+07  .30043990E-02  .42106400E+04
  .99961840E+03  .27158920E+03 -.66285030E+04  .19740110E+07  .75431170E-02  .42232680E+04
  .99905930E+03  .26801820E+03 -.21737230E+05  .19262760E+07  .12497300E-01  .42394810E+04
  .99820980E+03  .26450940E+03 -.36647710E+05  .18790100E+07  .17928380E-01  .42600740E+04
  .99704130E+03  .26106510E+03 -.51363480E+05  .18334820E+07  .23897240E-01  .42859860E+04
  .10000880E-02  .27522010E+03  .86818810E+04  .59651880E-02 -.19740400E-01  .42106400E+04
  .17906940E+03  .27522010E+03  .25053550E+07  .22955990E+00 -.19740400E-01  .18552380E+04
  .55844290E-02  .27522010E+03  .25053550E+07  .16910320E+06 -.30162050E-05  .18552380E+04
  .54181780E-02  .28364860E+03  .25210020E+07  .17420340E+06 -.29218030E-05  .18577150E+04
  .52571330E-02  .29232300E+03  .25371280E+07  .17944370E+06 -.28302710E-05  .18603890E+04
