 .10000000E+02  .28000000E+02  .00000000E+00  .14000000E+02  .17000000E+02  .70908650E+04
 .32088200E+03  .64978480E+03  .21095110E+07  .12717700E+06 -.37010090E+00  .24561950E+06
 .34231840E+03  .64963000E+03  .20731270E+07  .12769390E+06 -.39533700E+00  .21929260E+06
 .36512430E+03  .64944090E+03  .20367530E+07  .13035850E+06 -.41863830E+00  .16505120E+06
 .38911790E+03  .64916740E+03  .20003910E+07  .13607280E+06 -.43720480E+00  .10657930E+06
 .41394010E+03  .64872390E+03  .19640490E+07  .14595110E+06 -.44770780E+00  .64176610E+05
 .43906650E+03  .64799230E+03  .19277390E+07  .16104730E+06 -.44787590E+00  .39510500E+05
 .46391460E+03  .64684850E+03  .18914820E+07  .18237450E+06 -.43824150E+00  .26140150E+05
 .48808580E+03  .64519040E+03  .18553020E+07  .21586100E+06 -.42481820E+00  .18594690E+05
 .51148350E+03  .64294460E+03  .18192310E+07  .26259670E+06 -.41071130E+00  .14102210E+05
 .53405790E+03  .64008550E+03  .17833040E+07  .31851180E+06 -.39507250E+00  .11348030E+05
 .53405790E+03  .64008550E+03  .17833040E+07  .31851180E+06 -.39507250E+00  .11348030E+05
 .58885460E+03  .62989750E+03  .16880170E+07  .42830630E+06 -.32755710E+00  .82697930E+04
 .63348680E+03  .61769120E+03  .15946370E+07  .56769520E+06 -.28386350E+00  .69183790E+04
 .67367130E+03  .60353980E+03  .15030270E+07  .72643710E+06 -.25288440E+00  .61055470E+04
 .70958040E+03  .58818630E+03  .14136350E+07  .88931720E+06 -.22655720E+00  .55801660E+04
 .74181900E+03  .57204030E+03  .13266100E+07  .10560230E+07 -.20385170E+00  .52235340E+04
 .77089260E+03  .55542720E+03  .12420460E+07  .12235850E+07 -.18427790E+00  .49713690E+04
 .79723280E+03  .53859300E+03  .11599930E+07  .13876780E+07 -.16731410E+00  .47861930E+04
 .82119120E+03  .52171990E+03  .10804700E+07  .15443810E+07 -.15243950E+00  .46459840E+04
 .84304740E+03  .50494330E+03  .10034720E+07  .16911010E+07 -.13922220E+00  .45375050E+04
 .86302450E+03  .48836430E+03  .92897720E+06  .18265930E+07 -.12734030E+00  .44522910E+04
 .88130440E+03  .47205820E+03  .85694930E+06  .19505270E+07 -.11655990E+00  .43845030E+04
 .89803850E+03  .45608020E+03  .78734330E+06  .20630080E+07 -.10670190E+00  .43299370E+04
 .91335370E+03  .44046950E+03  .72010690E+06  .21642310E+07 -.97618950E-01  .42855780E+04
 .92735650E+03  .42525390E+03  .65518270E+06  .22542930E+07 -.89182330E-01  .42493530E+04
 .94013490E+03  .41045220E+03  .59251000E+06  .23330950E+07 -.81276590E-01  .42198790E+04
 .95176080E+03  .39607740E+03  .53202570E+06  .24002860E+07 -.73797910E-01  .41961930E+04
 .96229100E+03  .38213720E+03  .47366500E+06  .24552210E+07 -.66652720E-01  .41774960E+04
 .97176900E+03  .36863530E+03  .41736260E+06  .24968870E+07 -.59755220E-01  .41629630E+04
 .98022580E+03  .35557100E+03  .36305260E+06  .25238360E+07 -.53024540E-01  .41516760E+04
 .98768090E+03  .34293960E+03  .31066960E+06  .25341340E+07 -.46385400E-01  .41427170E+04
 .99414300E+03  .33073360E+03  .26014940E+06  .25253800E+07 -.39777960E-01  .41353650E+04
 .99961400E+03  .31894310E+03  .21142880E+06  .24947110E+07 -.33162950E-01  .41290930E+04
 .10040880E+04  .30755660E+03  .16444630E+06  .24387710E+07 -.26468250E-01  .41232080E+04
 .10075400E+04  .29656090E+03  .11914230E+06  .23543570E+07 -.19473090E-01  .41170670E+04
 .10098930E+04  .28594270E+03  .75459140E+05  .22405640E+07 -.11723760E-01  .41108580E+04
 .10109810E+04  .27569020E+03  .33341180E+05  .21018410E+07 -.24432440E-02  .41056020E+04
 .10104850E+04  .26579590E+03 -.72658300E+04  .19513400E+07  .96699190E-02  .41032240E+04
 .32088200E+03  .64978480E+03  .21095110E+07  .12717700E+06 -.37010090E+00  .24561950E+06
 .30087060E+03  .64993400E+03  .21459030E+07  .12819890E+06 -.34464680E+00  .23657780E+06
 .28226940E+03  .65010000E+03  .21823030E+07  .13039510E+06 -.31982540E+00  .19968320E+06
 .26503120E+03  .65030790E+03  .22187150E+07  .13355950E+06 -.29601230E+00  .15251940E+06
 .24909390E+03  .65058890E+03  .22551390E+07  .13756830E+06 -.27338650E+00  .11069620E+06
 .23438760E+03  .65097880E+03  .22915830E+07  .14233130E+06 -.25206210E+00  .79713860E+05
 .22083700E+03  .65151650E+03  .23280520E+07  .14776580E+06 -.23212520E+00  .58412730E+05
 .20836260E+03  .65224070E+03  .23645560E+07  .15378660E+06 -.21363210E+00  .44007760E+05
 .19688290E+03  .65318840E+03  .24011070E+07  .16030510E+06 -.19660020E+00  .34151480E+05
 .18631650E+03  .65439390E+03  .24377180E+07  .16723210E+06 -.18100500E+00  .27246340E+05
 .17658460E+03  .65588840E+03  .24744040E+07  .17448350E+06 -.16678540E+00  .22274530E+05
 .16761250E+03  .65770100E+03  .25111830E+07  .18198710E+06 -.15385380E+00  .18595960E+05
 .15933090E+03  .65985820E+03  .25480730E+07  .18969150E+06 -.14210750E+00  .15804350E+05
 .15167630E+03  .66238530E+03  .25850940E+07  .19757620E+06 -.13144030E+00  .13636910E+05
 .15167630E+03  .66238530E+03  .25850940E+07  .19757620E+06 -.13144030E+00  .13636910E+05
 .13709500E+03  .66926890E+03  .26649230E+07  .21545690E+06 -.11266150E+00  .10047870E+05
 .12452510E+03  .67830240E+03  .27457550E+07  .23721690E+06 -.97436840E-01  .80191200E+04
 .11358980E+03  .68972610E+03  .28278110E+07  .26134860E+06 -.85229280E-01  .64797000E+04
 .10398880E+03  .70398520E+03  .29114030E+07  .28709110E+06 -.75065880E-01  .53464220E+04
 .95517360E+02  .72140740E+03  .29968940E+07  .31381520E+06 -.66327500E-01  .45403420E+04
 .88026700E+02  .74213760E+03  .30846730E+07  .34102640E+06 -.58685060E-01  .39767420E+04
 .81394070E+02  .76619180E+03  .31751400E+07  .36849190E+06 -.52015860E-01  .35758820E+04
 .75506740E+02  .79355840E+03  .32686920E+07  .39623180E+06 -.46248470E-01  .32816090E+04
 .70262920E+02  .82421300E+03  .33657260E+07  .42429580E+06 -.41268400E-01  .30643820E+04
 .65576150E+02  .85806440E+03  .34666310E+07  .45265210E+06 -.36944010E-01  .29089480E+04
