 .39849030E+04  .18065460E+07  .50285490E+03  .49800510E+04  .24407150E+07  .16134640E+03
 .10000000E+02  .26000000E+02  .20000000E+01  .14000000E+02  .15000000E+02  .73880510E+04
 .50285490E+03  .63716660E+03  .18065460E+07  .22808600E+06 -.45569810E+00  .18874890E+05
 .52748650E+03  .63492100E+03  .17709250E+07  .27856490E+06 -.42375670E+00  .13749070E+05
 .55027630E+03  .63203300E+03  .17354470E+07  .32039390E+06 -.38971860E+00  .11176820E+05
 .57107690E+03  .62864130E+03  .17001460E+07  .34812730E+06 -.35260700E+00  .98173810E+04
 .58973910E+03  .62492550E+03  .16650460E+07  .36789130E+06 -.31530130E+00  .91382690E+04
 .60752560E+03  .62078320E+03  .16303810E+07  .45708360E+06 -.31451020E+00  .78748650E+04
 .62466230E+03  .61621280E+03  .15957440E+07  .51654700E+06 -.29791210E+00  .73133650E+04
 .64092910E+03  .61136020E+03  .15613710E+07  .57642060E+06 -.28332350E+00  .68738420E+04
 .65642140E+03  .60626310E+03  .15272760E+07  .63667990E+06 -.27017910E+00  .65188900E+04
 .67120950E+03  .60095410E+03  .14934730E+07  .69736370E+06 -.25812990E+00  .62261260E+04
 .67120950E+03  .60095410E+03  .14934730E+07  .69736370E+06 -.25812990E+00  .62261260E+04
 .70774310E+03  .58590000E+03  .14044460E+07  .86232300E+06 -.22983900E+00  .56503280E+04
 .74038280E+03  .56997980E+03  .13177460E+07  .10303160E+07 -.20601100E+00  .52684000E+04
 .76972330E+03  .55354430E+03  .12334770E+07  .11986430E+07 -.18572500E+00  .50020160E+04
 .79624220E+03  .53685470E+03  .11516960E+07  .13632620E+07 -.16828070E+00  .48082930E+04
 .82031910E+03  .52010320E+03  .10724240E+07  .15204360E+07 -.15307330E+00  .46627080E+04
 .84225190E+03  .50343160E+03  .99566060E+06  .16676500E+07 -.13962360E+00  .45507070E+04
 .86227620E+03  .48694520E+03  .92138520E+06  .18036620E+07 -.12757880E+00  .44630860E+04
 .88058280E+03  .47072220E+03  .84956380E+06  .19281120E+07 -.11668270E+00  .43935920E+04
 .89732870E+03  .45481970E+03  .78015250E+06  .20410690E+07 -.10674080E+00  .43377820E+04
 .91264480E+03  .43927830E+03  .71309980E+06  .21426990E+07 -.97594430E-01  .42925150E+04
 .92664000E+03  .42412680E+03  .64834950E+06  .22330780E+07 -.89106890E-01  .42556430E+04
 .93940380E+03  .40938510E+03  .58584130E+06  .23120960E+07 -.81157410E-01  .42257350E+04
 .95100870E+03  .39506670E+03  .52551280E+06  .23793990E+07 -.73638250E-01  .42017910E+04
 .96151190E+03  .38118010E+03  .46729970E+06  .24343420E+07 -.66452730E-01  .41829760E+04
 .97095680E+03  .36772940E+03  .41113690E+06  .24759240E+07 -.59512190E-01  .41684410E+04
 .97937370E+03  .35471410E+03  .35695910E+06  .25027160E+07 -.52732770E-01  .41572480E+04
 .98678070E+03  .34213010E+03  .30470110E+06  .25128220E+07 -.46036340E-01  .41484710E+04
 .99318550E+03  .32996980E+03  .25429890E+06  .25038990E+07 -.39360390E-01  .41413790E+04
 .99858770E+03  .31822370E+03  .20568950E+06  .24731470E+07 -.32660530E-01  .41354470E+04
 .10029790E+04  .30688070E+03  .15881160E+06  .24172800E+07 -.25852230E-01  .41300860E+04
 .10063260E+04  .29592840E+03  .11360570E+06  .23332130E+07 -.18697420E-01  .41249490E+04
 .10085480E+04  .28535480E+03  .70014160E+05  .22202170E+07 -.10728880E-01  .41206760E+04
 .10094660E+04  .27515140E+03  .27980790E+05  .20828890E+07 -.11659830E-02  .41189930E+04
 .10087550E+04  .26531470E+03 -.12549570E+05  .19343380E+07  .11265630E-01  .41230760E+04
 .10058480E+04  .25585130E+03 -.51632250E+05  .17999750E+07  .28475320E-01  .41398130E+04
 .19886450E-02  .63716660E+03  .18065460E+07  .19343380E-09 -.42297220E-05  .18874890E+05
 .61978440E-02  .63716660E+03  .24407150E+07  .40504270E-09 -.42297220E-05  .33435120E+05
 .16134640E+03  .63716660E+03  .24407150E+07  .16158170E+06 -.15687160E+00  .33435120E+05
 .15291730E+03  .63839920E+03  .24764290E+07  .16982030E+06 -.14440390E+00  .25498920E+05
 .14514850E+03  .63997910E+03  .25122220E+07  .17825150E+06 -.13325660E+00  .20336860E+05
 .13797110E+03  .64193250E+03  .25481130E+07  .18669690E+06 -.12325800E+00  .16728120E+05
 .13132550E+03  .64428640E+03  .25841260E+07  .19495670E+06 -.11423370E+00  .14073750E+05
 .12516190E+03  .64706950E+03  .26202820E+07  .20284200E+06 -.10601220E+00  .12049190E+05
 .11942680E+03  .65039750E+03  .26565570E+07  .21127020E+06 -.98045390E-01  .10292880E+05
 .11413690E+03  .65415040E+03  .26930830E+07  .21980430E+06 -.91017540E-01  .92201300E+04
 .10921750E+03  .65835740E+03  .27298310E+07  .22901490E+06 -.84803520E-01  .82872450E+04
 .10462510E+03  .66306470E+03  .27668280E+07  .23895610E+06 -.79324820E-01  .74643780E+04
 .10032160E+03  .66832420E+03  .28041040E+07  .24957720E+06 -.74465010E-01  .67394040E+04
 .96275730E+02  .67418820E+03  .28416920E+07  .26077480E+06 -.70104020E-01  .61064340E+04
 .92462620E+02  .68070420E+03  .28796260E+07  .27243010E+06 -.66136840E-01  .55602270E+04
 .88862590E+02  .68791090E+03  .29179440E+07  .28443350E+06 -.62481570E-01  .50941130E+04
 .88862590E+02  .68791090E+03  .29179440E+07  .28443350E+06 -.62481570E-01  .50941130E+04
 .81796340E+02  .70579490E+03  .30015320E+07  .31093820E+06 -.55451460E-01  .43252720E+04
 .75519870E+02  .72708390E+03  .30874710E+07  .33804980E+06 -.49287700E-01  .37946880E+04
 .69937220E+02  .75176830E+03  .31761680E+07  .36547330E+06 -.43877340E-01  .34209790E+04
 .64961510E+02  .77981230E+03  .32680290E+07  .39315010E+06 -.39160710E-01  .31497600E+04
 .60514230E+02  .81115970E+03  .33634550E+07  .42108570E+06 -.35054290E-01  .29528400E+04
 .56527820E+02  .84568440E+03  .34628350E+07  .44925180E+06 -.31465120E-01  .28150340E+04
 .52944800E+02  .88318430E+03  .35665390E+07  .47761640E+06 -.28321660E-01  .27236510E+04
 .49714740E+02  .92343820E+03  .36749090E+07  .50619450E+06 -.25575570E-01  .26659560E+04
 .46792350E+02  .96626770E+03  .37882670E+07  .53505460E+06 -.23187190E-01  .26307770E+04
 .44137120E+02  .10115640E+04  .39069120E+07  .56429780E+06 -.21116080E-01  .26098770E+04
 .41713470E+02  .10592840E+04  .40311390E+07  .59403930E+06 -.19320620E-01  .25979200E+04
 .39490750E+02  .11094300E+04  .41612370E+07  .62440130E+06 -.17760930E-01  .25916720E+04
 .37442840E+02  .11620380E+04  .42975010E+07  .65551230E+06 -.16401480E-01  .25891460E+04
 .35547600E+02  .12171680E+04  .44402270E+07  .68751190E+06 -.15212020E-01  .25889760E+04
 .39996330E+04  .18163380E+07  .49700730E+03  .49610490E+04  .24298230E+07  .16562490E+03
 .10000000E+02  .26000000E+02  .20000000E+01  .14000000E+02  .15000000E+02  .73690490E+04
 .49700730E+03  .63801290E+03  .18163380E+07  .21796810E+06 -.45994740E+00  .20314210E+05
 .52192880E+03  .63589540E+03  .17806650E+07  .26953590E+06 -.42983390E+00  .14447640E+05
 .54510730E+03  .63311630E+03  .17451300E+07  .31483930E+06 -.39750780E+00  .11538190E+05
 .56638920E+03  .62979880E+03  .17097660E+07  .34683610E+06 -.36196110E+00  .99807560E+04
 .58558510E+03  .62611350E+03  .16745990E+07  .36540430E+06 -.32344000E+00  .92171040E+04
 .60330960E+03  .62210810E+03  .16398650E+07  .44414570E+06 -.31823830E+00  .80144470E+04
 .62064220E+03  .61760080E+03  .16051520E+07  .50342010E+06 -.30121000E+00  .74222020E+04
 .63708480E+03  .61280300E+03  .15706990E+07  .56312630E+06 -.28632440E+00  .69617370E+04
 .65273880E+03  .60775380E+03  .15365230E+07  .62321890E+06 -.27296210E+00  .65914950E+04
 .66767780E+03  .60248650E+03  .15026350E+07  .68372840E+06 -.26074110E+00  .62870160E+04
 .66767780E+03  .60248650E+03  .15026350E+07  .68372840E+06 -.26074110E+00  .62870160E+04
 .70457500E+03  .58751670E+03  .14133710E+07  .84821920E+06 -.23209090E+00  .56901690E+04
 .73752950E+03  .57164740E+03  .13264250E+07  .10159240E+07 -.20796350E+00  .52957820E+04
 .76714310E+03  .55523680E+03  .12419040E+07  .11843360E+07 -.18742100E+00  .50216410E+04
 .79390010E+03  .53855290E+03  .11598670E+07  .13494480E+07 -.16976680E+00  .48228670E+04
 .81818680E+03  .52179270E+03  .10803410E+07  .15074290E+07 -.15439190E+00  .46738130E+04
 .84030690E+03  .50510180E+03  .10033260E+07  .16556280E+07 -.14080770E+00  .45593160E+04
 .86050040E+03  .48858830E+03  .92880190E+06  .17926950E+07 -.12865250E+00  .44698450E+04
 .87896090E+03  .47233230E+03  .85673650E+06  .19182110E+07 -.11766420E+00  .43989580E+04
 .89584810E+03  .45639260E+03  .78708640E+06  .20322210E+07 -.10764450E+00  .43420830E+04
 .91129470E+03  .44081120E+03  .71980080E+06  .21348940E+07 -.98432890E-01  .42959800E+04
 .92541140E+03  .42561780E+03  .65482360E+06  .22263220E+07 -.89891560E-01  .42584250E+04
 .93828960E+03  .41083270E+03  .59209500E+06  .23064150E+07 -.81898660E-01  .42279330E+04
 .95000300E+03  .39647020E+03  .53155260E+06  .23748450E+07 -.74345570E-01  .42034760E+04
 .96061030E+03  .38253900E+03  .47313240E+06  .24309960E+07 -.67134860E-01  .41842180E+04
 .97015610E+03  .36904360E+03  .41676910E+06  .24739050E+07 -.60177440E-01  .41693160E+04
 .97867200E+03  .35598410E+03  .36239750E+06  .25021830E+07 -.53389270E-01  .41578420E+04
 .98617740E+03  .34335650E+03  .30995230E+06  .25139780E+07 -.46691570E-01  .41488600E+04
 .99268070E+03  .33115350E+03  .25936930E+06  .25069820E+07 -.40019960E-01  .41416160E+04
 .99818250E+03  .31936580E+03  .21058550E+06  .24784410E+07 -.33329800E-01  .41355750E+04
 .10026750E+04  .30798230E+03  .16353930E+06  .24250990E+07 -.26545810E-01  .41301520E+04
 .10061310E+04  .29699080E+03  .11817120E+06  .23437730E+07 -.19449760E-01  .41249220E+04
 .10084730E+04  .28637890E+03  .74423130E+05  .22333790E+07 -.11599390E-01  .41203900E+04
 .10095370E+04  .27613750E+03  .32239000E+05  .20978640E+07 -.22505240E-02  .41181380E+04
 .10090130E+04  .26626240E+03 -.84364140E+04  .19493820E+07  .98170790E-02  .41210710E+04
 .10063640E+04  .25675830E+03 -.47658240E+05  .18119970E+07  .26460590E-01  .41354390E+04
 .20120430E-02  .63801290E+03  .18163380E+07  .19258880E-09 -.41872560E-05  .20314210E+05
 .60377400E-02  .63801290E+03  .24298230E+07  .39645310E-09 -.41872560E-05  .36115940E+05
 .16562490E+03  .63801290E+03  .24298230E+07  .15996480E+06 -.16254680E+00  .36115940E+05
 .15689360E+03  .63916310E+03  .24655820E+07  .16802680E+06 -.14952680E+00  .27211500E+05
 .14885240E+03  .64065220E+03  .25014150E+07  .17630740E+06 -.13787130E+00  .21523180E+05
 .14142960E+03  .64250560E+03  .25373420E+07  .18464700E+06 -.12741360E+00  .17599540E+05
 .13456290E+03  .64474990E+03  .25733830E+07  .19286680E+06 -.11798340E+00  .14743320E+05
 .12819940E+03  .64741280E+03  .26095620E+07  .20079520E+06 -.10941270E+00  .12581900E+05
 .12227240E+03  .65058180E+03  .26458520E+07  .20888490E+06 -.10128410E+00  .10651850E+05
 .11680930E+03  .65421150E+03  .26823840E+07  .21731050E+06 -.93966540E-01  .95294780E+04
 .11173260E+03  .65828360E+03  .27191320E+07  .22638330E+06 -.87479870E-01  .85586300E+04
 .10699730E+03  .66284210E+03  .27561210E+07  .23618330E+06 -.81757390E-01  .77037340E+04
 .10256360E+03  .66793790E+03  .27933800E+07  .24667520E+06 -.76686290E-01  .69498950E+04
 .98398540E+02  .67362340E+03  .28309410E+07  .25776380E+06 -.72145120E-01  .62901760E+04
 .94475520E+02  .67994730E+03  .28688380E+07  .26933220E+06 -.68024690E-01  .57192050E+04
 .90773560E+02  .68695100E+03  .29071080E+07  .28126950E+06 -.64237800E-01  .52305430E+04
 .90773560E+02  .68695100E+03  .29071080E+07  .28126950E+06 -.64237800E-01  .52305430E+04
 .83511040E+02  .70437690E+03  .29905540E+07  .30768730E+06 -.56975460E-01  .44220150E+04
 .77063540E+02  .72519670E+03  .30762940E+07  .33476090E+06 -.50618540E-01  .38637780E+04
