 .10000000E+02  .28000000E+02  .00000000E+00  .14000000E+02  .16000000E+02  .69708650E+04
 .34918120E+03  .66260050E+03  .21211450E+07  .14974990E+06 -.36629540E+00  .38888580E+05
 .37020640E+03  .66162190E+03  .20840660E+07  .15347150E+06 -.38417110E+00  .36676650E+05
 .39214320E+03  .66056260E+03  .20470450E+07  .15996880E+06 -.39855200E+00  .33059820E+05
 .41474450E+03  .65935970E+03  .20100860E+07  .17004860E+06 -.40761010E+00  .28390920E+05
 .43767030E+03  .65793260E+03  .19732000E+07  .18450360E+06 -.40999900E+00  .23490140E+05
 .46053560E+03  .65619490E+03  .19364030E+07  .20391760E+06 -.40552960E+00  .19148920E+05
 .48298140E+03  .65407430E+03  .18997140E+07  .22851700E+06 -.39528670E+00  .15722640E+05
 .50473370E+03  .65152660E+03  .18631550E+07  .25813250E+06 -.38107710E+00  .13182810E+05
 .52562160E+03  .64854080E+03  .18267510E+07  .29224340E+06 -.36468320E+00  .11346710E+05
 .54570320E+03  .64510890E+03  .17905270E+07  .34733030E+06 -.35553470E+00  .97840630E+04
 .54570320E+03  .64510890E+03  .17905270E+07  .34733030E+06 -.35553470E+00  .97840630E+04
 .59720100E+03  .63349600E+03  .16945920E+07  .50612960E+06 -.32134450E+00  .73557250E+04
 .64007400E+03  .62036420E+03  .16007610E+07  .61715080E+06 -.27235170E+00  .66269660E+04
 .67887740E+03  .60566400E+03  .15087930E+07  .77222500E+06 -.24550760E+00  .59412320E+04
 .71386220E+03  .58991050E+03  .14191150E+07  .93264420E+06 -.22141160E+00  .54773400E+04
 .74544070E+03  .57346460E+03  .13318550E+07  .10978570E+07 -.20010180E+00  .51548090E+04
 .77402800E+03  .55662240E+03  .12470950E+07  .12643660E+07 -.18148690E+00  .49230140E+04
 .80000370E+03  .53960960E+03  .11648770E+07  .14274460E+07 -.16520850E+00  .47506070E+04
 .82368540E+03  .52259420E+03  .10852120E+07  .15830000E+07 -.15082940E+00  .46187380E+04
 .84532840E+03  .50570170E+03  .10080920E+07  .17284270E+07 -.13797200E+00  .45159310E+04
 .86513880E+03  .48902680E+03  .93349060E+06  .18625470E+07 -.12635430E+00  .44347210E+04
 .88328630E+03  .47264010E+03  .86136960E+06  .19851090E+07 -.11577090E+00  .43698530E+04
